Gene stable ID,Human gene stable ID,Human gene name
ENSMUSG00000017999,ENSG00000124228,DDX27
ENSMUSG00000045538,ENSG00000182810,DDX28
ENSMUSG00000026806,ENSG00000125485,DDX31
ENSMUSG00000005481,ENSG00000123136,DDX39A
ENSMUSG00000019432,ENSG00000198563,DDX39B
ENSMUSG00000000787,ENSG00000215301,DDX3X
ENSMUSG00000039224,ENSG00000215301,DDX3X
ENSMUSG00000069045,ENSG00000067048,DDX3Y
ENSMUSG00000021758,ENSG00000152670,DDX4
ENSMUSG00000021494,ENSG00000183258,DDX41
ENSMUSG00000020705,ENSG00000198231,DDX42
ENSMUSG00000021500,ENSG00000145833,DDX46
ENSMUSG00000030204,ENSG00000213782,DDX47
ENSMUSG00000057788,ENSG00000105671,DDX49
ENSMUSG00000020719,ENSG00000108654,DDX5
ENSMUSG00000020076,ENSG00000107625,DDX50
ENSMUSG00000029504,ENSG00000185163,DDX51
ENSMUSG00000020677,ENSG00000278053,DDX52
ENSMUSG00000029599,ENSG00000123064,DDX54
ENSMUSG00000029389,ENSG00000111364,DDX55
ENSMUSG00000004393,ENSG00000136271,DDX56
ENSMUSG00000026404,ENSG00000118197,DDX59
ENSMUSG00000032097,ENSG00000110367,DDX6
ENSMUSG00000037921,ENSG00000137628,DDX60
ENSMUSG00000058886,ENSG00000177030,DEAF1
ENSMUSG00000028223,ENSG00000104325,DECR1
ENSMUSG00000036775,ENSG00000242612,DECR2
ENSMUSG00000013973,ENSG00000158796,DEDD
ENSMUSG00000054499,ENSG00000160570,DEDD2
ENSMUSG00000002257,ENSG00000023892,DEF6
ENSMUSG00000001482,ENSG00000140995,DEF8
ENSMUSG00000094687,ENSG00000206047,DEFA1
ENSMUSG00000061958,ENSG00000206047,DEFA1
ENSMUSG00000074444,ENSG00000206047,DEFA1
ENSMUSG00000074443,ENSG00000206047,DEFA1
ENSMUSG00000074442,ENSG00000206047,DEFA1
ENSMUSG00000079116,ENSG00000206047,DEFA1
ENSMUSG00000074441,ENSG00000206047,DEFA1
ENSMUSG00000074440,ENSG00000206047,DEFA1
ENSMUSG00000074439,ENSG00000206047,DEFA1
ENSMUSG00000074437,ENSG00000206047,DEFA1
ENSMUSG00000096295,ENSG00000206047,DEFA1
ENSMUSG00000094362,ENSG00000206047,DEFA1
ENSMUSG00000094662,ENSG00000206047,DEFA1
ENSMUSG00000079114,ENSG00000206047,DEFA1
ENSMUSG00000095066,ENSG00000206047,DEFA1
ENSMUSG00000094818,ENSG00000206047,DEFA1
ENSMUSG00000065956,ENSG00000206047,DEFA1
ENSMUSG00000074434,ENSG00000206047,DEFA1
ENSMUSG00000079113,ENSG00000206047,DEFA1
ENSMUSG00000060070,ENSG00000206047,DEFA1
ENSMUSG00000060208,ENSG00000206047,DEFA1
ENSMUSG00000063206,ENSG00000206047,DEFA1
ENSMUSG00000058618,ENSG00000206047,DEFA1
ENSMUSG00000064213,ENSG00000206047,DEFA1
ENSMUSG00000079120,ENSG00000206047,DEFA1
ENSMUSG00000074447,ENSG00000206047,DEFA1
ENSMUSG00000074446,ENSG00000206047,DEFA1
ENSMUSG00000061845,ENSG00000206047,DEFA1
ENSMUSG00000094687,ENSG00000240247,DEFA1B
ENSMUSG00000061958,ENSG00000240247,DEFA1B
ENSMUSG00000074444,ENSG00000240247,DEFA1B
ENSMUSG00000074443,ENSG00000240247,DEFA1B
ENSMUSG00000074442,ENSG00000240247,DEFA1B
ENSMUSG00000079116,ENSG00000240247,DEFA1B
ENSMUSG00000074441,ENSG00000240247,DEFA1B
ENSMUSG00000074440,ENSG00000240247,DEFA1B
ENSMUSG00000074439,ENSG00000240247,DEFA1B
ENSMUSG00000074437,ENSG00000240247,DEFA1B
ENSMUSG00000096295,ENSG00000240247,DEFA1B
ENSMUSG00000094362,ENSG00000240247,DEFA1B
ENSMUSG00000094662,ENSG00000240247,DEFA1B
ENSMUSG00000079114,ENSG00000240247,DEFA1B
ENSMUSG00000095066,ENSG00000240247,DEFA1B
ENSMUSG00000094818,ENSG00000240247,DEFA1B
ENSMUSG00000065956,ENSG00000240247,DEFA1B
ENSMUSG00000074434,ENSG00000240247,DEFA1B
ENSMUSG00000079113,ENSG00000240247,DEFA1B
ENSMUSG00000060070,ENSG00000240247,DEFA1B
ENSMUSG00000060208,ENSG00000240247,DEFA1B
ENSMUSG00000063206,ENSG00000240247,DEFA1B
ENSMUSG00000058618,ENSG00000240247,DEFA1B
ENSMUSG00000064213,ENSG00000240247,DEFA1B
ENSMUSG00000079120,ENSG00000240247,DEFA1B
ENSMUSG00000074447,ENSG00000240247,DEFA1B
ENSMUSG00000074446,ENSG00000240247,DEFA1B
ENSMUSG00000061845,ENSG00000240247,DEFA1B
ENSMUSG00000094687,ENSG00000239839,DEFA3
ENSMUSG00000061958,ENSG00000239839,DEFA3
ENSMUSG00000074444,ENSG00000239839,DEFA3
ENSMUSG00000074443,ENSG00000239839,DEFA3
ENSMUSG00000074442,ENSG00000239839,DEFA3
ENSMUSG00000079116,ENSG00000239839,DEFA3
ENSMUSG00000074441,ENSG00000239839,DEFA3
ENSMUSG00000074440,ENSG00000239839,DEFA3
ENSMUSG00000074439,ENSG00000239839,DEFA3
ENSMUSG00000074437,ENSG00000239839,DEFA3
ENSMUSG00000096295,ENSG00000239839,DEFA3
ENSMUSG00000094362,ENSG00000239839,DEFA3
ENSMUSG00000094662,ENSG00000239839,DEFA3
ENSMUSG00000079114,ENSG00000239839,DEFA3
ENSMUSG00000095066,ENSG00000239839,DEFA3
ENSMUSG00000094818,ENSG00000239839,DEFA3
ENSMUSG00000065956,ENSG00000239839,DEFA3
ENSMUSG00000074434,ENSG00000239839,DEFA3
ENSMUSG00000079113,ENSG00000239839,DEFA3
ENSMUSG00000060070,ENSG00000239839,DEFA3
ENSMUSG00000060208,ENSG00000239839,DEFA3
ENSMUSG00000063206,ENSG00000239839,DEFA3
ENSMUSG00000058618,ENSG00000239839,DEFA3
ENSMUSG00000064213,ENSG00000239839,DEFA3
ENSMUSG00000079120,ENSG00000239839,DEFA3
ENSMUSG00000074447,ENSG00000239839,DEFA3
ENSMUSG00000074446,ENSG00000239839,DEFA3
ENSMUSG00000061845,ENSG00000239839,DEFA3
ENSMUSG00000094687,ENSG00000164821,DEFA4
ENSMUSG00000061958,ENSG00000164821,DEFA4
ENSMUSG00000074444,ENSG00000164821,DEFA4
ENSMUSG00000074443,ENSG00000164821,DEFA4
ENSMUSG00000074442,ENSG00000164821,DEFA4
ENSMUSG00000079116,ENSG00000164821,DEFA4
ENSMUSG00000074441,ENSG00000164821,DEFA4
ENSMUSG00000074440,ENSG00000164821,DEFA4
ENSMUSG00000074439,ENSG00000164821,DEFA4
ENSMUSG00000074437,ENSG00000164821,DEFA4
ENSMUSG00000096295,ENSG00000164821,DEFA4
ENSMUSG00000094362,ENSG00000164821,DEFA4
ENSMUSG00000094662,ENSG00000164821,DEFA4
ENSMUSG00000079114,ENSG00000164821,DEFA4
ENSMUSG00000095066,ENSG00000164821,DEFA4
ENSMUSG00000094818,ENSG00000164821,DEFA4
ENSMUSG00000065956,ENSG00000164821,DEFA4
ENSMUSG00000074434,ENSG00000164821,DEFA4
ENSMUSG00000079113,ENSG00000164821,DEFA4
ENSMUSG00000060070,ENSG00000164821,DEFA4
ENSMUSG00000060208,ENSG00000164821,DEFA4
ENSMUSG00000063206,ENSG00000164821,DEFA4
ENSMUSG00000058618,ENSG00000164821,DEFA4
ENSMUSG00000064213,ENSG00000164821,DEFA4
ENSMUSG00000079120,ENSG00000164821,DEFA4
ENSMUSG00000074447,ENSG00000164821,DEFA4
ENSMUSG00000074446,ENSG00000164821,DEFA4
ENSMUSG00000061845,ENSG00000164821,DEFA4
ENSMUSG00000094687,ENSG00000164816,DEFA5
ENSMUSG00000061958,ENSG00000164816,DEFA5
ENSMUSG00000074444,ENSG00000164816,DEFA5
ENSMUSG00000074443,ENSG00000164816,DEFA5
ENSMUSG00000074442,ENSG00000164816,DEFA5
ENSMUSG00000079116,ENSG00000164816,DEFA5
ENSMUSG00000074441,ENSG00000164816,DEFA5
ENSMUSG00000074440,ENSG00000164816,DEFA5
ENSMUSG00000074439,ENSG00000164816,DEFA5
ENSMUSG00000074437,ENSG00000164816,DEFA5
ENSMUSG00000096295,ENSG00000164816,DEFA5
ENSMUSG00000094362,ENSG00000164816,DEFA5
ENSMUSG00000094662,ENSG00000164816,DEFA5
ENSMUSG00000079114,ENSG00000164816,DEFA5
ENSMUSG00000095066,ENSG00000164816,DEFA5
ENSMUSG00000094818,ENSG00000164816,DEFA5
ENSMUSG00000065956,ENSG00000164816,DEFA5
ENSMUSG00000074434,ENSG00000164816,DEFA5
ENSMUSG00000079113,ENSG00000164816,DEFA5
ENSMUSG00000060070,ENSG00000164816,DEFA5
ENSMUSG00000060208,ENSG00000164816,DEFA5
ENSMUSG00000063206,ENSG00000164816,DEFA5
ENSMUSG00000058618,ENSG00000164816,DEFA5
ENSMUSG00000064213,ENSG00000164816,DEFA5
ENSMUSG00000079120,ENSG00000164816,DEFA5
ENSMUSG00000074447,ENSG00000164816,DEFA5
ENSMUSG00000074446,ENSG00000164816,DEFA5
ENSMUSG00000061845,ENSG00000164816,DEFA5
ENSMUSG00000094687,ENSG00000164822,DEFA6
ENSMUSG00000061958,ENSG00000164822,DEFA6
ENSMUSG00000074444,ENSG00000164822,DEFA6
ENSMUSG00000074443,ENSG00000164822,DEFA6
ENSMUSG00000074442,ENSG00000164822,DEFA6
ENSMUSG00000079116,ENSG00000164822,DEFA6
ENSMUSG00000074441,ENSG00000164822,DEFA6
ENSMUSG00000074440,ENSG00000164822,DEFA6
ENSMUSG00000074439,ENSG00000164822,DEFA6
ENSMUSG00000074437,ENSG00000164822,DEFA6
ENSMUSG00000096295,ENSG00000164822,DEFA6
ENSMUSG00000094362,ENSG00000164822,DEFA6
ENSMUSG00000094662,ENSG00000164822,DEFA6
ENSMUSG00000079114,ENSG00000164822,DEFA6
ENSMUSG00000095066,ENSG00000164822,DEFA6
ENSMUSG00000094818,ENSG00000164822,DEFA6
ENSMUSG00000065956,ENSG00000164822,DEFA6
ENSMUSG00000074434,ENSG00000164822,DEFA6
ENSMUSG00000079113,ENSG00000164822,DEFA6
ENSMUSG00000060070,ENSG00000164822,DEFA6
ENSMUSG00000060208,ENSG00000164822,DEFA6
ENSMUSG00000063206,ENSG00000164822,DEFA6
ENSMUSG00000058618,ENSG00000164822,DEFA6
ENSMUSG00000064213,ENSG00000164822,DEFA6
ENSMUSG00000079120,ENSG00000164822,DEFA6
ENSMUSG00000074447,ENSG00000164822,DEFA6
ENSMUSG00000074446,ENSG00000164822,DEFA6
ENSMUSG00000061845,ENSG00000164822,DEFA6
ENSMUSG00000046354,ENSG00000176797,DEFB103A
ENSMUSG00000046354,ENSG00000177243,DEFB103B
ENSMUSG00000027468,ENSG00000176782,DEFB104A
ENSMUSG00000027468,ENSG00000177023,DEFB104B
ENSMUSG00000058052,ENSG00000186562,DEFB105A
ENSMUSG00000043787,ENSG00000186562,DEFB105A
ENSMUSG00000058052,ENSG00000186599,DEFB105B
ENSMUSG00000043787,ENSG00000186599,DEFB105B
ENSMUSG00000044222,ENSG00000186572,DEFB107A
ENSMUSG00000044222,ENSG00000198129,DEFB107B
ENSMUSG00000027468,ENSG00000184276,DEFB108B
ENSMUSG00000027468,ENSG00000215371,DEFB108C
ENSMUSG00000075574,ENSG00000206034,DEFB109B
ENSMUSG00000075574,ENSG00000205989,DEFB109C
ENSMUSG00000075574,ENSG00000254866,DEFB109D
ENSMUSG00000067773,ENSG00000203970,DEFB110
ENSMUSG00000073735,ENSG00000214642,DEFB113
ENSMUSG00000074679,ENSG00000215547,DEFB115
ENSMUSG00000044249,ENSG00000215545,DEFB116
ENSMUSG00000056544,ENSG00000131068,DEFB118
ENSMUSG00000050645,ENSG00000180483,DEFB119
ENSMUSG00000027468,ENSG00000204548,DEFB121
ENSMUSG00000044863,ENSG00000180424,DEFB123
ENSMUSG00000074678,ENSG00000180383,DEFB124
ENSMUSG00000074680,ENSG00000178591,DEFB125
ENSMUSG00000027468,ENSG00000088782,DEFB127
ENSMUSG00000049560,ENSG00000185982,DEFB128
ENSMUSG00000074681,ENSG00000125903,DEFB129
ENSMUSG00000075573,ENSG00000232948,DEFB130A
ENSMUSG00000075573,ENSG00000233050,DEFB130B
ENSMUSG00000075572,ENSG00000186146,DEFB131A
ENSMUSG00000075572,ENSG00000225805,DEFB131B
ENSMUSG00000048500,ENSG00000186458,DEFB132
ENSMUSG00000052554,ENSG00000186458,DEFB132
ENSMUSG00000027468,ENSG00000186458,DEFB132
ENSMUSG00000027468,ENSG00000205882,DEFB134
ENSMUSG00000075571,ENSG00000205883,DEFB135
ENSMUSG00000054763,ENSG00000205884,DEFB136
ENSMUSG00000039775,ENSG00000171711,DEFB4A
ENSMUSG00000059230,ENSG00000171711,DEFB4A
ENSMUSG00000039775,ENSG00000177257,DEFB4B
ENSMUSG00000059230,ENSG00000177257,DEFB4B
ENSMUSG00000038768,ENSG00000143753,DEGS1
ENSMUSG00000038633,ENSG00000143753,DEGS1
ENSMUSG00000021263,ENSG00000168350,DEGS2
ENSMUSG00000021377,ENSG00000124795,DEK
ENSMUSG00000024442,ENSG00000081791,DELE1
ENSMUSG00000024993,ENSG00000119979,DENND10
ENSMUSG00000037172,ENSG00000257093,DENND11
ENSMUSG00000035392,ENSG00000119522,DENND1A
ENSMUSG00000056268,ENSG00000213047,DENND1B
ENSMUSG00000002668,ENSG00000205744,DENND1C
ENSMUSG00000038456,ENSG00000146966,DENND2A
ENSMUSG00000031024,ENSG00000166444,DENND2B
ENSMUSG00000007379,ENSG00000175984,DENND2C
ENSMUSG00000027901,ENSG00000162777,DENND2D
ENSMUSG00000036661,ENSG00000105339,DENND3
ENSMUSG00000053641,ENSG00000174485,DENND4A
ENSMUSG00000042404,ENSG00000198837,DENND4B
ENSMUSG00000038024,ENSG00000137145,DENND4C
ENSMUSG00000035901,ENSG00000184014,DENND5A
ENSMUSG00000030313,ENSG00000170456,DENND5B
ENSMUSG00000040818,ENSG00000174839,DENND6A
ENSMUSG00000015377,ENSG00000205593,DENND6B
ENSMUSG00000023106,ENSG00000139726,DENR
ENSMUSG00000028175,ENSG00000024526,DEPDC1
ENSMUSG00000021697,ENSG00000035499,DEPDC1B
ENSMUSG00000037426,ENSG00000100150,DEPDC5
ENSMUSG00000027173,ENSG00000121690,DEPDC7
ENSMUSG00000048489,ENSG00000165507,DEPP1
ENSMUSG00000022419,ENSG00000155792,DEPTOR
ENSMUSG00000030225,ENSG00000023697,DERA
ENSMUSG00000022365,ENSG00000136986,DERL1
ENSMUSG00000018442,ENSG00000072849,DERL2
ENSMUSG00000009092,ENSG00000099958,DERL3
ENSMUSG00000117748,ENSG00000286140,DERPC
ENSMUSG00000026208,ENSG00000175084,DES
ENSMUSG00000022472,ENSG00000100418,DESI1
ENSMUSG00000026502,ENSG00000121644,DESI2
ENSMUSG00000030610,ENSG00000140543,DET1
ENSMUSG00000039977,ENSG00000165325,DEUP1
ENSMUSG00000038055,ENSG00000182108,DEXI
ENSMUSG00000028974,ENSG00000160049,DFFA
ENSMUSG00000029027,ENSG00000169598,DFFB
ENSMUSG00000022555,ENSG00000185000,DGAT1
ENSMUSG00000030747,ENSG00000062282,DGAT2
ENSMUSG00000067597,ENSG00000184210,DGAT2L6
ENSMUSG00000003166,ENSG00000070413,DGCR2
ENSMUSG00000003531,ENSG00000183628,DGCR6
ENSMUSG00000003531,ENSG00000128185,DGCR6L
ENSMUSG00000022718,ENSG00000128191,DGCR8
ENSMUSG00000025357,ENSG00000065357,DGKA
ENSMUSG00000036095,ENSG00000136267,DGKB
ENSMUSG00000070738,ENSG00000077044,DGKD
ENSMUSG00000000276,ENSG00000153933,DGKE
ENSMUSG00000022861,ENSG00000058866,DGKG
ENSMUSG00000034731,ENSG00000102780,DGKH
ENSMUSG00000038665,ENSG00000157680,DGKI
ENSMUSG00000062393,ENSG00000274588,DGKK
ENSMUSG00000004815,ENSG00000145214,DGKQ
ENSMUSG00000040479,ENSG00000149091,DGKZ
ENSMUSG00000021185,ENSG00000133943,DGLUCY
ENSMUSG00000014554,ENSG00000114956,DGUOK
ENSMUSG00000034926,ENSG00000116133,DHCR24
ENSMUSG00000058454,ENSG00000172893,DHCR7
ENSMUSG00000012117,ENSG00000117682,DHDDS
ENSMUSG00000011382,ENSG00000104808,DHDH
ENSMUSG00000021707,ENSG00000228716,DHFR
ENSMUSG00000021707,ENSG00000178700,DHFR2
ENSMUSG00000023000,ENSG00000139549,DHH
ENSMUSG00000031730,ENSG00000102967,DHODH
ENSMUSG00000060038,ENSG00000095059,DHPS
ENSMUSG00000002332,ENSG00000157379,DHRS1
ENSMUSG00000034449,ENSG00000278535,DHRS11
ENSMUSG00000020834,ENSG00000167536,DHRS13
ENSMUSG00000022209,ENSG00000100867,DHRS2
ENSMUSG00000066026,ENSG00000162496,DHRS3
ENSMUSG00000022210,ENSG00000157326,DHRS4
ENSMUSG00000109482,ENSG00000100612,DHRS7
ENSMUSG00000021094,ENSG00000100612,DHRS7
ENSMUSG00000042569,ENSG00000109016,DHRS7B
ENSMUSG00000033044,ENSG00000184544,DHRS7C
ENSMUSG00000027068,ENSG00000073737,DHRS9
ENSMUSG00000025815,ENSG00000181192,DHTKD1
ENSMUSG00000029169,ENSG00000109606,DHX15
ENSMUSG00000024422,ENSG00000204560,DHX16
ENSMUSG00000042426,ENSG00000067248,DHX29
ENSMUSG00000032480,ENSG00000132153,DHX30
ENSMUSG00000030986,ENSG00000089876,DHX32
ENSMUSG00000040620,ENSG00000005100,DHX33
ENSMUSG00000006019,ENSG00000134815,DHX34
ENSMUSG00000027655,ENSG00000101452,DHX35
ENSMUSG00000027770,ENSG00000174953,DHX36
ENSMUSG00000029480,ENSG00000150990,DHX37
ENSMUSG00000037993,ENSG00000140829,DHX38
ENSMUSG00000018425,ENSG00000108406,DHX40
ENSMUSG00000035051,ENSG00000163214,DHX57
ENSMUSG00000017830,ENSG00000108771,DHX58
ENSMUSG00000034931,ENSG00000067596,DHX8
ENSMUSG00000042699,ENSG00000135829,DHX9
ENSMUSG00000029433,ENSG00000184047,DIABLO
ENSMUSG00000024456,ENSG00000131504,DIAPH1
ENSMUSG00000034480,ENSG00000147202,DIAPH2
ENSMUSG00000022021,ENSG00000139734,DIAPH3
ENSMUSG00000041415,ENSG00000100697,DICER1
ENSMUSG00000038914,ENSG00000101191,DIDO1
ENSMUSG00000021692,ENSG00000086189,DIMT1
ENSMUSG00000034785,ENSG00000211452,DIO1
ENSMUSG00000007682,ENSG00000211448,DIO2
ENSMUSG00000075707,ENSG00000197406,DIO3
ENSMUSG00000020231,ENSG00000160305,DIP2A
ENSMUSG00000023026,ENSG00000066084,DIP2B
ENSMUSG00000048264,ENSG00000151240,DIP2C
ENSMUSG00000029270,ENSG00000154511,DIPK1A
ENSMUSG00000036186,ENSG00000165716,DIPK1B
ENSMUSG00000047992,ENSG00000187773,DIPK1C
ENSMUSG00000045414,ENSG00000181744,DIPK2A
ENSMUSG00000037358,ENSG00000147113,DIPK2B
ENSMUSG00000043670,ENSG00000176490,DIRAS1
ENSMUSG00000047842,ENSG00000165023,DIRAS2
ENSMUSG00000033166,ENSG00000083520,DIS3
ENSMUSG00000032396,ENSG00000166938,DIS3L
ENSMUSG00000053333,ENSG00000144535,DIS3L2
ENSMUSG00000043051,ENSG00000162946,DISC1
ENSMUSG00000030768,ENSG00000154309,DISP1
ENSMUSG00000040035,ENSG00000140323,DISP2
ENSMUSG00000041544,ENSG00000204624,DISP3
ENSMUSG00000032064,ENSG00000150764,DIXDC1
ENSMUSG00000031403,ENSG00000130826,DKC1
ENSMUSG00000024868,ENSG00000107984,DKK1
ENSMUSG00000028031,ENSG00000155011,DKK2
ENSMUSG00000030772,ENSG00000050165,DKK3
ENSMUSG00000031535,ENSG00000104371,DKK4
ENSMUSG00000030792,ENSG00000104901,DKKL1
ENSMUSG00000000168,ENSG00000150768,DLAT
ENSMUSG00000031523,ENSG00000164741,DLC1
ENSMUSG00000020664,ENSG00000091140,DLD
ENSMUSG00000038060,ENSG00000008226,DLEC1
ENSMUSG00000048281,ENSG00000186047,DLEU7
ENSMUSG00000022770,ENSG00000075711,DLG1
ENSMUSG00000052572,ENSG00000150672,DLG2
ENSMUSG00000000881,ENSG00000082458,DLG3
ENSMUSG00000020886,ENSG00000132535,DLG4
ENSMUSG00000021782,ENSG00000151208,DLG5
ENSMUSG00000003279,ENSG00000170579,DLGAP1
ENSMUSG00000047495,ENSG00000198010,DLGAP2
ENSMUSG00000042388,ENSG00000116544,DLGAP3
ENSMUSG00000061689,ENSG00000080845,DLGAP4
ENSMUSG00000037544,ENSG00000126787,DLGAP5
ENSMUSG00000040856,ENSG00000185559,DLK1
ENSMUSG00000047428,ENSG00000171462,DLK2
ENSMUSG00000014773,ENSG00000198719,DLL1
ENSMUSG00000003436,ENSG00000090932,DLL3
ENSMUSG00000027314,ENSG00000128917,DLL4
ENSMUSG00000004789,ENSG00000119689,DLST
ENSMUSG00000041911,ENSG00000144355,DLX1
ENSMUSG00000023391,ENSG00000115844,DLX2
ENSMUSG00000001510,ENSG00000064195,DLX3
ENSMUSG00000020871,ENSG00000108813,DLX4
ENSMUSG00000029755,ENSG00000105880,DLX5
ENSMUSG00000029754,ENSG00000006377,DLX6
ENSMUSG00000028398,ENSG00000137038,DMAC1
ENSMUSG00000057229,ENSG00000105341,DMAC2
ENSMUSG00000054894,ENSG00000125375,DMAC2L
ENSMUSG00000009640,ENSG00000178028,DMAP1
ENSMUSG00000047517,ENSG00000187908,DMBT1
ENSMUSG00000028707,ENSG00000197587,DMBX1
ENSMUSG00000022429,ENSG00000100206,DMC1
ENSMUSG00000045103,ENSG00000198947,DMD
ENSMUSG00000042102,ENSG00000132837,DMGDH
ENSMUSG00000060962,ENSG00000161249,DMKN
ENSMUSG00000029307,ENSG00000152592,DMP1
ENSMUSG00000030409,ENSG00000104936,DMPK
ENSMUSG00000024837,ENSG00000137090,DMRT1
ENSMUSG00000048138,ENSG00000173253,DMRT2
ENSMUSG00000042372,ENSG00000064218,DMRT3
ENSMUSG00000043753,ENSG00000176399,DMRTA1
ENSMUSG00000047143,ENSG00000142700,DMRTA2
ENSMUSG00000028610,ENSG00000143006,DMRTB1
ENSMUSG00000011349,ENSG00000142025,DMRTC2
ENSMUSG00000042508,ENSG00000135164,DMTF1
ENSMUSG00000058670,ENSG00000135164,DMTF1
ENSMUSG00000022099,ENSG00000158856,DMTN
ENSMUSG00000030410,ENSG00000185800,DMWD
ENSMUSG00000037416,ENSG00000172869,DMXL1
ENSMUSG00000041268,ENSG00000104093,DMXL2
ENSMUSG00000036875,ENSG00000138346,DNA2
ENSMUSG00000031831,ENSG00000154099,DNAAF1
ENSMUSG00000078970,ENSG00000243667,DNAAF10
ENSMUSG00000022375,ENSG00000129295,DNAAF11
ENSMUSG00000020973,ENSG00000165506,DNAAF2
ENSMUSG00000055809,ENSG00000167646,DNAAF3
ENSMUSG00000092192,ENSG00000256061,DNAAF4
ENSMUSG00000025857,ENSG00000164818,DNAAF5
ENSMUSG00000042433,ENSG00000080572,DNAAF6
ENSMUSG00000026063,ENSG00000080572,DNAAF6
ENSMUSG00000027309,ENSG00000088854,DNAAF9
ENSMUSG00000019027,ENSG00000114841,DNAH1
ENSMUSG00000038011,ENSG00000197653,DNAH10
ENSMUSG00000018581,ENSG00000105877,DNAH11
ENSMUSG00000021879,ENSG00000174844,DNAH12
ENSMUSG00000047369,ENSG00000185842,DNAH14
ENSMUSG00000033987,ENSG00000187775,DNAH17
ENSMUSG00000005237,ENSG00000183914,DNAH2
ENSMUSG00000052273,ENSG00000158486,DNAH3
ENSMUSG00000022262,ENSG00000039139,DNAH5
ENSMUSG00000052861,ENSG00000115423,DNAH6
ENSMUSG00000041144,ENSG00000118997,DNAH7
ENSMUSG00000101337,ENSG00000118997,DNAH7
ENSMUSG00000096141,ENSG00000118997,DNAH7
ENSMUSG00000033826,ENSG00000124721,DNAH8
ENSMUSG00000056752,ENSG00000007174,DNAH9
ENSMUSG00000061322,ENSG00000122735,DNAI1
ENSMUSG00000034706,ENSG00000171595,DNAI2
ENSMUSG00000043020,ENSG00000162643,DNAI3
ENSMUSG00000035126,ENSG00000152763,DNAI4
ENSMUSG00000043541,ENSG00000118307,DNAI7
ENSMUSG00000028410,ENSG00000086061,DNAJA1
ENSMUSG00000031701,ENSG00000069345,DNAJA2
ENSMUSG00000004069,ENSG00000103423,DNAJA3
ENSMUSG00000032285,ENSG00000140403,DNAJA4
ENSMUSG00000005483,ENSG00000132002,DNAJB1
ENSMUSG00000004460,ENSG00000090520,DNAJB11
ENSMUSG00000020109,ENSG00000148719,DNAJB12
ENSMUSG00000030708,ENSG00000187726,DNAJB13
ENSMUSG00000074212,ENSG00000164031,DNAJB14
ENSMUSG00000026203,ENSG00000135924,DNAJB2
ENSMUSG00000028035,ENSG00000162616,DNAJB4
ENSMUSG00000036052,ENSG00000137094,DNAJB5
ENSMUSG00000029131,ENSG00000105993,DNAJB6
ENSMUSG00000047108,ENSG00000172404,DNAJB7
ENSMUSG00000048206,ENSG00000179407,DNAJB8
ENSMUSG00000014905,ENSG00000128590,DNAJB9
ENSMUSG00000026740,ENSG00000136770,DNAJC1
ENSMUSG00000027006,ENSG00000077232,DNAJC10
ENSMUSG00000039768,ENSG00000007923,DNAJC11
ENSMUSG00000036764,ENSG00000108176,DNAJC12
ENSMUSG00000032560,ENSG00000138246,DNAJC13
ENSMUSG00000025354,ENSG00000135392,DNAJC14
ENSMUSG00000022013,ENSG00000120675,DNAJC15
ENSMUSG00000040697,ENSG00000116138,DNAJC16
ENSMUSG00000034278,ENSG00000104129,DNAJC17
ENSMUSG00000024350,ENSG00000170464,DNAJC18
ENSMUSG00000027679,ENSG00000205981,DNAJC19
ENSMUSG00000029014,ENSG00000105821,DNAJC2
ENSMUSG00000044224,ENSG00000168724,DNAJC21
ENSMUSG00000038009,ENSG00000178401,DNAJC22
ENSMUSG00000027166,ENSG00000170946,DNAJC24
ENSMUSG00000070972,ENSG00000059769,DNAJC25
ENSMUSG00000020657,ENSG00000115137,DNAJC27
ENSMUSG00000039763,ENSG00000177692,DNAJC28
ENSMUSG00000022136,ENSG00000102580,DNAJC3
ENSMUSG00000061118,ENSG00000176410,DNAJC30
ENSMUSG00000024963,ENSG00000110011,DNAJC4
ENSMUSG00000000826,ENSG00000101152,DNAJC5
ENSMUSG00000027606,ENSG00000147570,DNAJC5B
ENSMUSG00000053856,ENSG00000163793,DNAJC5G
ENSMUSG00000028528,ENSG00000116675,DNAJC6
ENSMUSG00000014195,ENSG00000168259,DNAJC7
ENSMUSG00000054405,ENSG00000126698,DNAJC8
ENSMUSG00000021811,ENSG00000213551,DNAJC9
ENSMUSG00000042523,ENSG00000119661,DNAL1
ENSMUSG00000042707,ENSG00000163879,DNALI1
ENSMUSG00000005980,ENSG00000213918,DNASE1
ENSMUSG00000019088,ENSG00000013563,DNASE1L1
ENSMUSG00000024136,ENSG00000167968,DNASE1L2
ENSMUSG00000025279,ENSG00000163687,DNASE1L3
ENSMUSG00000003812,ENSG00000105612,DNASE2
ENSMUSG00000028185,ENSG00000137976,DNASE2B
ENSMUSG00000044595,ENSG00000256453,DND1
ENSMUSG00000036766,ENSG00000187957,DNER
ENSMUSG00000030882,ENSG00000179532,DNHD1
ENSMUSG00000075467,ENSG00000213221,DNLZ
ENSMUSG00000026825,ENSG00000106976,DNM1
ENSMUSG00000022789,ENSG00000087470,DNM1L
ENSMUSG00000033335,ENSG00000079805,DNM2
ENSMUSG00000040265,ENSG00000197959,DNM3
